File,Line,Sentiment,Mixed Score,Negative Score,Neutral Score,Positive Score
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001196801,0.010351936,0.795027614,0.193423718
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001015495,0.053802222,0.613741696,0.331440538
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.007661986,0.825563371,0.164650634,0.002123954
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000110895,0.021950111,0.962635517,0.015303491
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.013697872,0.163113922,0.779343665,0.043844499
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",7.02E-05,0.038699027,0.864529908,0.096700944
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",9.67E-06,0.008151883,0.991129518,0.000708871
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00094315,0.228059143,0.691645205,0.079352468
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",3.15E-05,0.0308576,0.939131081,0.029979825
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001258499,0.209603414,0.66987437,0.119263746
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",7.37E-06,0.007735934,0.991384864,0.000871928
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.000398686,0.762270331,0.23529385,0.002037146
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",9.67E-06,0.008151883,0.991129518,0.000708871
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.052338168,0.17842631,0.67803961,0.091195881
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001372363,0.049991999,0.63459909,0.314036548
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",1.69E-05,0.00127187,0.995729983,0.002981289
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00264746,0.007616243,0.770183384,0.219552964
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001844026,0.122301213,0.834180355,0.041674335
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000802088,0.187786624,0.702857792,0.10855341
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000788932,0.056023091,0.750685394,0.192502603
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",9.67E-06,0.008151883,0.991129518,0.000708871
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000397695,0.311264604,0.685849905,0.002487851
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.217913464,0.050514162,0.351112843,0.380459487
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008826025,0.01753141,0.765843093,0.207799509
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.001318341,0.189635813,0.402801007,0.406244785
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",1.20E-05,0.007348398,0.977011025,0.015628619
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.00264746,0.007616243,0.770183384,0.219552964
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",5.03E-05,0.003879327,0.867048204,0.129022256
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000143912,0.022093365,0.75709784,0.220664799
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000417168,0.056657627,0.904606104,0.038319141
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.024113338,0.6008811,0.349339128,0.025666397
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.009946915,0.027225595,0.773395479,0.189431995
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",8.57E-06,0.002840899,0.995551527,0.001598947
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001770359,0.049929749,0.856785893,0.091514073
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",2.65E-05,0.0097192,0.982974052,0.00728032
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.000984947,0.0049496,0.106619798,0.887445688
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000436896,0.060892317,0.934078515,0.00459218
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.000500154,0.00446871,0.464839429,0.53019166
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.002850948,0.004205047,0.451538235,0.541405678
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",4.88E-05,0.016474849,0.932680428,0.050795905
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000612828,0.032128561,0.938724875,0.028533755
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.27684328,0.328799516,0.357559651,0.036797542
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000198131,0.021263754,0.976246536,0.002291643
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",4.81E-05,0.000526924,0.996532321,0.002892651
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.000551297,0.004127071,0.340438634,0.654883087
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000115953,0.011896377,0.926989794,0.060997892
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000403008,0.102072202,0.895030499,0.002494305
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001431279,0.011465826,0.667358696,0.31974417
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",1.25E-05,0.023561243,0.972851455,0.003574771
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.000984025,0.795998633,0.198493794,0.004523537
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.017484296,0.598748088,0.372523159,0.011244437
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",6.92E-06,0.01178191,0.979702771,0.008508445
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.000123875,0.928444445,0.067485921,0.003945678
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",2.46E-05,0.007177373,0.991433859,0.001364191
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001238392,0.345570475,0.638606489,0.01458463
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001103488,0.002843375,0.956029177,0.040024005
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",3.48E-05,0.01587454,0.946638823,0.037451841
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.003068397,0.182664171,0.727031469,0.08723601
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",3.20E-05,0.011201626,0.984409571,0.004356806
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.009515316,0.392958671,0.590003014,0.00752299
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.010543035,0.055083983,0.6607669,0.273606062
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001017219,0.035021737,0.936889231,0.027071867
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.015147765,0.034089372,0.891576767,0.059186127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.005502381,0.40015021,0.585184991,0.009162432
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.056327943,0.385129929,0.547154248,0.011387883
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001239459,0.293957114,0.569340467,0.13546294
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000660987,0.028504314,0.937482655,0.033351973
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.004010017,0.232109994,0.719890058,0.043989968
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.00040777,0.677264869,0.318055958,0.004271325
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.004889743,0.013827176,0.634806454,0.346476614
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.003502794,0.485182226,0.502946973,0.008367964
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.004070092,0.906325221,0.08859624,0.001008509
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.005347199,0.052289367,0.7969051,0.145458326
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.009680772,0.581422746,0.402811915,0.006084501
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.004470039,0.030127617,0.902704179,0.062698089
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",5.42E-05,0.011342154,0.872079015,0.116524681
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",4.38E-05,0.016707035,0.937156439,0.046092723
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.003409683,0.022124313,0.893769503,0.080696501
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.031256221,0.080105782,0.708929479,0.179708555
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.014824555,0.368120134,0.596938968,0.020116374
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.006881912,0.003665082,0.130640358,0.858812749
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.003913159,0.007158095,0.968724847,0.020203874
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.02005267,0.245099202,0.700782955,0.034065198
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",1.78E-05,0.001601049,0.992866039,0.005515133
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.002527841,0.732672036,0.174133018,0.090667106
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.007847963,0.920986652,0.059757914,0.011407464
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""MIXED""",0.459540009,0.249858111,0.14596273,0.144639164
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.08479479,0.027526643,0.638427138,0.249251425
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.208571821,0.055508152,0.231615037,0.504304945
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.032404292,0.55401057,0.401557684,0.012027475
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.073917255,0.059716016,0.4959355,0.370431304
" ""The Sun Also Rises.txt""",1," ""MIXED""",0.521000385,0.040758643,0.053563688,0.384677351
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.013609203,0.001056825,0.088924319,0.896409571
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.004135766,0.003734517,0.045423534,0.946706176
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.049761053,0.151675209,0.635782003,0.162781805
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.012933371,0.050819423,0.427057028,0.509190202
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.162941158,0.570305526,0.258141905,0.008611421
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.052994084,0.103958525,0.699246466,0.143800959
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.003505425,0.483205587,0.507350266,0.005938736
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.067228064,0.001602946,0.089580029,0.841589093
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.095549121,0.377926946,0.483359963,0.043164011
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.000764868,0.000516165,0.047604807,0.951114237
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.003031186,0.0185281,0.672083735,0.306356907
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.158205718,0.134782702,0.15180929,0.555202246
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.028624469,0.006854753,0.073245957,0.891274869
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",5.00E-05,0.007943732,0.970094502,0.021911761
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001295574,0.10911116,0.859823644,0.029769629
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000130079,0.004755084,0.961162806,0.033952035
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000477004,0.006128784,0.983340442,0.010053802
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000243379,0.041608516,0.945473433,0.012674754
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",4.45E-05,0.002890853,0.97887665,0.01818803
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000499983,0.006069456,0.967947185,0.025483357
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.002866032,0.074790195,0.897500336,0.024843387
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.018189535,0.050011765,0.420911491,0.510887146
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.000224146,0.001313717,0.05301594,0.945446253
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.000323422,0.005423784,0.108544864,0.885707915
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000485991,0.018347863,0.942759156,0.038407013
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.000125705,0.002974553,0.182796657,0.814103127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",8.08E-05,0.035986796,0.894290268,0.069642231
" ""The Sun Also Rises.txt""",1," ""NEGATIVE""",0.001330787,0.72935003,0.260021895,0.00929727
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",8.05E-05,0.002157227,0.978507638,0.019254595
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000420084,0.080076359,0.917005062,0.002498524
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.002861927,0.168477595,0.81003809,0.018622313
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001949112,0.022379816,0.970637679,0.005033365
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.141978413,0.24124597,0.589083433,0.027692163
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.002702319,0.03698669,0.472683936,0.487627089
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",3.87E-05,0.015678555,0.982700408,0.001582189
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.001812062,0.013024341,0.224904239,0.76025939
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.043249264,0.160952106,0.762618542,0.033180062
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.011641209,0.185414448,0.781244934,0.021699462
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.000606954,0.002953925,0.198167101,0.798272014
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""POSITIVE""",0.271816492,0.079041287,0.257672608,0.391469628
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.001705261,0.032743752,0.680944145,0.284606934
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.008457088,0.004845323,0.974113524,0.012584127
" ""The Sun Also Rises.txt""",1," ""NEUTRAL""",0.000777649,0.068828247,0.926858187,0.00353591
